geometry,id,S_US_Inundation_Ar,S_DS_Inundation_Ar,S_Lev_Inundation_Ar,S_Inc_Flood_Scen_Ar,dist_to_S_Levee_Ln,dist_to_S_RM_Dams_Pt,elevation_m,longitude,latitude
POINT (-77.94599999999993 34.20099999999997),1334,False,False,False,False,1000000.0,1000000.0,0,-77.94599999999993,34.20099999999997
POINT (-77.94499999999992 34.20099999999997),1335,False,False,False,False,1000000.0,1000000.0,0,-77.94499999999992,34.20099999999997
POINT (-77.94399999999992 34.20099999999997),1336,False,False,False,False,1000000.0,1000000.0,0,-77.94399999999992,34.20099999999997
POINT (-77.94299999999991 34.20099999999997),1337,False,False,False,False,1000000.0,1000000.0,0,-77.94299999999991,34.20099999999997
POINT (-77.94199999999991 34.20099999999997),1338,False,False,False,False,1000000.0,1000000.0,0,-77.94199999999991,34.20099999999997
POINT (-77.9409999999999 34.20099999999997),1339,False,False,False,False,1000000.0,1000000.0,0,-77.9409999999999,34.20099999999997
POINT (-77.9399999999999 34.20099999999997),1340,False,False,False,False,1000000.0,1000000.0,0,-77.9399999999999,34.20099999999997
POINT (-77.9389999999999 34.20099999999997),1341,False,False,False,False,1000000.0,1000000.0,0,-77.9389999999999,34.20099999999997
POINT (-77.93799999999989 34.20099999999997),1342,False,False,False,False,1000000.0,1000000.0,0,-77.93799999999989,34.20099999999997
POINT (-77.93699999999988 34.20099999999997),1343,False,False,False,True,1000000.0,1000000.0,0,-77.93699999999988,34.20099999999997
POINT (-77.93599999999988 34.20099999999997),1344,False,False,False,True,1000000.0,1000000.0,0,-77.93599999999988,34.20099999999997
POINT (-77.93499999999987 34.20099999999997),1345,False,False,False,False,1000000.0,1000000.0,0,-77.93499999999987,34.20099999999997
POINT (-77.93399999999987 34.20099999999997),1346,False,False,False,False,1000000.0,1000000.0,0,-77.93399999999987,34.20099999999997
POINT (-77.93299999999986 34.20099999999997),1347,False,False,False,False,1000000.0,1000000.0,0,-77.93299999999986,34.20099999999997
POINT (-77.93199999999986 34.20099999999997),1348,False,False,False,True,1000000.0,1000000.0,0,-77.93199999999986,34.20099999999997
POINT (-77.93099999999986 34.20099999999997),1349,False,False,False,False,1000000.0,1000000.0,0,-77.93099999999986,34.20099999999997
POINT (-77.92999999999985 34.20099999999997),1350,False,False,False,False,1000000.0,1000000.0,0,-77.92999999999985,34.20099999999997
POINT (-77.92899999999985 34.20099999999997),1351,False,False,False,False,1000000.0,1000000.0,0,-77.92899999999985,34.20099999999997
POINT (-77.92799999999984 34.20099999999997),1352,False,False,False,False,1000000.0,1000000.0,0,-77.92799999999984,34.20099999999997
POINT (-77.92699999999984 34.20099999999997),1353,False,False,False,False,1000000.0,1000000.0,0,-77.92699999999984,34.20099999999997
POINT (-77.92599999999983 34.20099999999997),1354,False,False,False,False,1000000.0,1000000.0,0,-77.92599999999983,34.20099999999997
POINT (-77.92499999999983 34.20099999999997),1355,False,False,False,False,1000000.0,1000000.0,0,-77.92499999999983,34.20099999999997
POINT (-77.92399999999982 34.20099999999997),1356,False,False,False,False,1000000.0,1000000.0,0,-77.92399999999982,34.20099999999997
POINT (-77.92299999999982 34.20099999999997),1357,False,False,False,False,1000000.0,1000000.0,0,-77.92299999999982,34.20099999999997
POINT (-77.92199999999981 34.20099999999997),1358,False,False,False,False,1000000.0,1000000.0,0,-77.92199999999981,34.20099999999997
POINT (-77.92099999999981 34.20099999999997),1359,False,False,False,False,1000000.0,1000000.0,0,-77.92099999999981,34.20099999999997
POINT (-77.9199999999998 34.20099999999997),1360,False,False,False,False,1000000.0,1000000.0,0,-77.9199999999998,34.20099999999997
POINT (-77.9189999999998 34.20099999999997),1361,False,False,False,False,1000000.0,1000000.0,0,-77.9189999999998,34.20099999999997
POINT (-77.9179999999998 34.20099999999997),1362,False,False,False,False,1000000.0,1000000.0,0,-77.9179999999998,34.20099999999997
POINT (-77.91699999999979 34.20099999999997),1363,False,False,False,False,1000000.0,1000000.0,0,-77.91699999999979,34.20099999999997
POINT (-77.91599999999978 34.20099999999997),1364,False,False,False,False,1000000.0,1000000.0,0,-77.91599999999978,34.20099999999997
POINT (-77.91499999999978 34.20099999999997),1365,False,False,False,False,1000000.0,1000000.0,0,-77.91499999999978,34.20099999999997
POINT (-77.91399999999977 34.20099999999997),1366,False,False,False,False,1000000.0,1000000.0,0,-77.91399999999977,34.20099999999997
POINT (-77.91299999999977 34.20099999999997),1367,False,False,False,False,1000000.0,1000000.0,0,-77.91299999999977,34.20099999999997
POINT (-77.91199999999976 34.20099999999997),1368,False,False,False,False,1000000.0,1000000.0,0,-77.91199999999976,34.20099999999997
POINT (-77.91099999999976 34.20099999999997),1369,False,False,False,False,1000000.0,1000000.0,0,-77.91099999999976,34.20099999999997
POINT (-77.90999999999976 34.20099999999997),1370,False,False,False,False,1000000.0,1000000.0,0,-77.90999999999976,34.20099999999997
POINT (-77.90899999999975 34.20099999999997),1371,False,False,False,False,1000000.0,1000000.0,0,-77.90899999999975,34.20099999999997
POINT (-77.90799999999975 34.20099999999997),1372,False,False,False,False,1000000.0,1000000.0,0,-77.90799999999975,34.20099999999997
POINT (-77.90699999999974 34.20099999999997),1373,False,False,False,False,1000000.0,1000000.0,0,-77.90699999999974,34.20099999999997
POINT (-77.90599999999974 34.20099999999997),1374,False,False,False,False,1000000.0,1000000.0,0,-77.90599999999974,34.20099999999997
POINT (-77.90499999999973 34.20099999999997),1375,False,False,False,False,1000000.0,1000000.0,0,-77.90499999999973,34.20099999999997
POINT (-77.90399999999973 34.20099999999997),1376,False,False,False,False,1000000.0,1000000.0,0,-77.90399999999973,34.20099999999997
POINT (-77.90299999999972 34.20099999999997),1377,False,False,False,False,1000000.0,1000000.0,0,-77.90299999999972,34.20099999999997
POINT (-77.90199999999972 34.20099999999997),1378,False,False,False,False,1000000.0,1000000.0,0,-77.90199999999972,34.20099999999997
POINT (-77.90099999999971 34.20099999999997),1379,False,False,False,False,1000000.0,1000000.0,0,-77.90099999999971,34.20099999999997
POINT (-77.89999999999971 34.20099999999997),1380,False,False,False,False,1000000.0,1000000.0,0,-77.89999999999971,34.20099999999997
POINT (-77.8989999999997 34.20099999999997),1381,False,False,False,False,1000000.0,1000000.0,0,-77.8989999999997,34.20099999999997
POINT (-77.8979999999997 34.20099999999997),1382,False,False,False,False,1000000.0,1000000.0,0,-77.8979999999997,34.20099999999997
POINT (-77.8969999999997 34.20099999999997),1383,False,False,False,False,1000000.0,1000000.0,0,-77.8969999999997,34.20099999999997
POINT (-77.89599999999969 34.20099999999997),1384,False,False,False,False,1000000.0,1000000.0,0,-77.89599999999969,34.20099999999997
POINT (-77.89499999999968 34.20099999999997),1385,False,False,False,False,1000000.0,1000000.0,0,-77.89499999999968,34.20099999999997
POINT (-77.89399999999968 34.20099999999997),1386,False,False,False,False,1000000.0,1000000.0,0,-77.89399999999968,34.20099999999997
POINT (-77.89299999999967 34.20099999999997),1387,False,False,False,False,1000000.0,1000000.0,0,-77.89299999999967,34.20099999999997
POINT (-77.89199999999967 34.20099999999997),1388,False,False,False,False,1000000.0,1000000.0,0,-77.89199999999967,34.20099999999997
POINT (-77.89099999999966 34.20099999999997),1389,False,False,False,False,1000000.0,1000000.0,0,-77.89099999999966,34.20099999999997
POINT (-77.88999999999966 34.20099999999997),1390,False,False,False,False,1000000.0,1000000.0,0,-77.88999999999966,34.20099999999997
POINT (-77.88899999999965 34.20099999999997),1391,False,False,False,False,1000000.0,1000000.0,0,-77.88899999999965,34.20099999999997
POINT (-77.88799999999965 34.20099999999997),1392,False,False,False,False,1000000.0,1000000.0,0,-77.88799999999965,34.20099999999997
POINT (-77.88699999999965 34.20099999999997),1393,False,False,False,False,1000000.0,1000000.0,0,-77.88699999999965,34.20099999999997
POINT (-77.88599999999964 34.20099999999997),1394,False,False,False,False,1000000.0,1000000.0,0,-77.88599999999964,34.20099999999997
POINT (-77.88499999999964 34.20099999999997),1395,False,False,False,False,1000000.0,1000000.0,0,-77.88499999999964,34.20099999999997
POINT (-77.88399999999963 34.20099999999997),1396,False,False,False,False,1000000.0,1000000.0,0,-77.88399999999963,34.20099999999997
POINT (-77.88299999999963 34.20099999999997),1397,False,False,False,False,1000000.0,1000000.0,0,-77.88299999999963,34.20099999999997
POINT (-77.88199999999962 34.20099999999997),1398,False,False,False,False,1000000.0,1000000.0,0,-77.88199999999962,34.20099999999997
POINT (-77.88099999999962 34.20099999999997),1399,False,False,False,False,1000000.0,1000000.0,0,-77.88099999999962,34.20099999999997
POINT (-77.87999999999961 34.20099999999997),1400,False,False,False,False,1000000.0,1000000.0,0,-77.87999999999961,34.20099999999997
POINT (-77.8789999999996 34.20099999999997),1401,False,False,False,False,1000000.0,1000000.0,0,-77.8789999999996,34.20099999999997
POINT (-77.8779999999996 34.20099999999997),1402,False,False,False,False,1000000.0,1000000.0,0,-77.8779999999996,34.20099999999997
POINT (-77.8769999999996 34.20099999999997),1403,False,False,False,False,1000000.0,1000000.0,0,-77.8769999999996,34.20099999999997
POINT (-77.87599999999959 34.20099999999997),1404,False,False,False,False,1000000.0,1000000.0,0,-77.87599999999959,34.20099999999997
POINT (-77.87499999999959 34.20099999999997),1405,False,False,False,False,1000000.0,1000000.0,0,-77.87499999999959,34.20099999999997
POINT (-77.87399999999958 34.20099999999997),1406,False,False,False,False,1000000.0,1000000.0,0,-77.87399999999958,34.20099999999997
POINT (-77.87299999999958 34.20099999999997),1407,False,False,False,False,1000000.0,1000000.0,0,-77.87299999999958,34.20099999999997
POINT (-77.87199999999957 34.20099999999997),1408,False,False,False,False,1000000.0,1000000.0,0,-77.87199999999957,34.20099999999997
POINT (-77.87099999999957 34.20099999999997),1409,False,False,False,False,1000000.0,1000000.0,0,-77.87099999999957,34.20099999999997
POINT (-77.86999999999956 34.20099999999997),1410,False,False,False,False,1000000.0,1000000.0,0,-77.86999999999956,34.20099999999997
POINT (-77.86899999999956 34.20099999999997),1411,False,False,False,False,1000000.0,1000000.0,0,-77.86899999999956,34.20099999999997
POINT (-77.86799999999955 34.20099999999997),1412,False,False,False,True,1000000.0,1000000.0,0,-77.86799999999955,34.20099999999997
POINT (-77.86699999999955 34.20099999999997),1413,False,False,False,False,1000000.0,1000000.0,0,-77.86699999999955,34.20099999999997
POINT (-77.86599999999954 34.20099999999997),1414,False,False,False,False,1000000.0,1000000.0,0,-77.86599999999954,34.20099999999997
POINT (-77.86499999999954 34.20099999999997),1415,False,False,False,False,1000000.0,1000000.0,0,-77.86499999999954,34.20099999999997
POINT (-77.86399999999954 34.20099999999997),1416,False,False,False,False,1000000.0,1000000.0,0,-77.86399999999954,34.20099999999997
POINT (-77.86299999999953 34.20099999999997),1417,False,False,False,False,1000000.0,1000000.0,0,-77.86299999999953,34.20099999999997
POINT (-77.86199999999953 34.20099999999997),1418,False,False,False,False,1000000.0,1000000.0,0,-77.86199999999953,34.20099999999997
POINT (-77.86099999999952 34.20099999999997),1419,False,False,False,False,1000000.0,1000000.0,0,-77.86099999999952,34.20099999999997
POINT (-77.85999999999952 34.20099999999997),1420,False,False,False,True,1000000.0,1000000.0,0,-77.85999999999952,34.20099999999997
POINT (-77.85899999999951 34.20099999999997),1421,False,False,False,False,1000000.0,1000000.0,0,-77.85899999999951,34.20099999999997
POINT (-77.8579999999995 34.20099999999997),1422,False,False,False,True,1000000.0,1000000.0,0,-77.8579999999995,34.20099999999997
POINT (-77.8569999999995 34.20099999999997),1423,False,False,False,False,1000000.0,1000000.0,0,-77.8569999999995,34.20099999999997
POINT (-77.8559999999995 34.20099999999997),1424,False,False,False,False,1000000.0,1000000.0,0,-77.8559999999995,34.20099999999997
POINT (-77.85499999999949 34.20099999999997),1425,False,False,False,False,1000000.0,1000000.0,0,-77.85499999999949,34.20099999999997
POINT (-77.85399999999949 34.20099999999997),1426,False,False,False,False,1000000.0,1000000.0,0,-77.85399999999949,34.20099999999997
POINT (-77.85299999999948 34.20099999999997),1427,False,False,False,False,1000000.0,1000000.0,0,-77.85299999999948,34.20099999999997
POINT (-77.85199999999948 34.20099999999997),1428,False,False,False,False,1000000.0,1000000.0,0,-77.85199999999948,34.20099999999997
POINT (-77.85099999999947 34.20099999999997),1429,False,False,False,False,1000000.0,1000000.0,0,-77.85099999999947,34.20099999999997
POINT (-77.84999999999947 34.20099999999997),1430,False,False,False,False,1000000.0,1000000.0,0,-77.84999999999947,34.20099999999997
POINT (-77.84899999999946 34.20099999999997),1431,False,False,False,False,1000000.0,1000000.0,0,-77.84899999999946,34.20099999999997
POINT (-77.84799999999946 34.20099999999997),1432,False,False,False,False,1000000.0,1000000.0,0,-77.84799999999946,34.20099999999997
POINT (-77.84699999999945 34.20099999999997),1433,False,False,False,False,1000000.0,1000000.0,0,-77.84699999999945,34.20099999999997
POINT (-77.84599999999945 34.20099999999997),1434,False,False,False,False,1000000.0,1000000.0,0,-77.84599999999945,34.20099999999997
POINT (-77.84499999999944 34.20099999999997),1435,False,False,False,False,1000000.0,1000000.0,0,-77.84499999999944,34.20099999999997
POINT (-77.84399999999944 34.20099999999997),1436,False,False,False,False,1000000.0,1000000.0,0,-77.84399999999944,34.20099999999997
POINT (-77.84299999999944 34.20099999999997),1437,False,False,False,False,1000000.0,1000000.0,0,-77.84299999999944,34.20099999999997
POINT (-77.84199999999943 34.20099999999997),1438,False,False,False,False,1000000.0,1000000.0,0,-77.84199999999943,34.20099999999997
POINT (-77.84099999999943 34.20099999999997),1439,False,False,False,False,1000000.0,1000000.0,0,-77.84099999999943,34.20099999999997
POINT (-77.96 34.20199999999997),1440,False,False,False,False,1000000.0,1000000.0,0,-77.96,34.20199999999997
POINT (-77.95899999999999 34.20199999999997),1441,False,False,False,False,1000000.0,1000000.0,0,-77.95899999999999,34.20199999999997
POINT (-77.95799999999998 34.20199999999997),1442,False,False,False,False,1000000.0,1000000.0,0,-77.95799999999998,34.20199999999997
POINT (-77.95699999999998 34.20199999999997),1443,False,False,False,False,1000000.0,1000000.0,0,-77.95699999999998,34.20199999999997
POINT (-77.95599999999997 34.20199999999997),1444,False,False,False,False,1000000.0,1000000.0,0,-77.95599999999997,34.20199999999997
POINT (-77.95499999999997 34.20199999999997),1445,False,False,False,False,1000000.0,1000000.0,0,-77.95499999999997,34.20199999999997
POINT (-77.95399999999997 34.20199999999997),1446,False,False,False,False,1000000.0,1000000.0,0,-77.95399999999997,34.20199999999997
POINT (-77.95299999999996 34.20199999999997),1447,False,False,False,False,1000000.0,1000000.0,0,-77.95299999999996,34.20199999999997
POINT (-77.95199999999996 34.20199999999997),1448,False,False,False,False,1000000.0,1000000.0,0,-77.95199999999996,34.20199999999997
POINT (-77.95099999999995 34.20199999999997),1449,False,False,False,False,1000000.0,1000000.0,0,-77.95099999999995,34.20199999999997
POINT (-77.94999999999995 34.20199999999997),1450,False,False,False,False,1000000.0,1000000.0,0,-77.94999999999995,34.20199999999997
POINT (-77.94899999999994 34.20199999999997),1451,False,False,False,False,1000000.0,1000000.0,0,-77.94899999999994,34.20199999999997
